,사용일자,행정구역,강수량,적설,폭염여부,황사관측,미세먼지,초미세먼지,한파특보,평균이용승객수
188881,2024-03-05,인천,0.0,0.0,0,0,0.0,0.0,0.0,16160.233333333334
189019,2024-03-06,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14658.70588235294
189020,2024-03-06,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,16087.0
189030,2024-03-06,서울,0.0,0.0,0,0,0.0,0.0,0.0,31671.270833333332
189211,2024-03-06,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7160.047619047619
189304,2024-03-06,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,26338.50980392157
189455,2024-03-06,인천,0.0,0.0,0,0,0.0,0.0,0.0,16552.933333333334
189608,2024-03-07,서울,0.1105263157894737,0.0,0,0,0.0,0.0,0.0,31989.713541666668
189617,2024-03-07,경기북서부,0.0210526315789473,0.0,0,0,0.0,0.0,0.0,15919.127906976744
189625,2024-03-07,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14515.64705882353
189626,2024-03-07,경기동부,0.0342105263157894,0.0,0,0,0.0,0.0,0.0,7105.0
189903,2024-03-07,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,26324.529411764706
190004,2024-03-07,인천,0.0,0.0,0,0,0.0,0.0,0.0,16481.7
190197,2024-03-08,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,16343.081395348838
190198,2024-03-08,서울,0.0,0.0,0,0,0.0,0.0,0.0,33020.924479166664
190207,2024-03-08,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,27089.450980392157
190225,2024-03-08,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7389.9047619047615
190270,2024-03-08,인천,0.0,0.0,0,0,0.0,0.0,0.0,17063.233333333334
190284,2024-03-08,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14791.529411764706
190786,2024-03-09,서울,0.0,0.0,0,0,0.0,0.0,0.0,23622.135416666668
190788,2024-03-09,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,11555.941176470587
190790,2024-03-09,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,20345.49019607843
190813,2024-03-09,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,5906.380952380952
190882,2024-03-09,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,12191.551724137931
191213,2024-03-09,인천,0.0,0.0,0,0,0.0,0.0,0.0,13770.6
191376,2024-03-10,서울,0.0,0.0,0,0,0.0,0.0,0.0,17495.9375
191383,2024-03-10,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,9384.850574712644
191390,2024-03-10,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,4818.476190476191
191421,2024-03-10,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,14761.333333333334
191445,2024-03-10,인천,0.0,0.0,0,0,0.0,0.0,0.0,10895.566666666668
191459,2024-03-10,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,9240.823529411764
191966,2024-03-11,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,15825.89534883721
191967,2024-03-11,서울,0.0,0.0,0,0,0.0,0.0,0.0,30849.903645833332
192027,2024-03-11,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,25631.0
192074,2024-03-11,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7062.285714285715
192106,2024-03-11,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14476.941176470587
192127,2024-03-11,인천,0.0,0.0,0,0,0.0,0.0,0.0,16258.7
192555,2024-03-12,서울,0.1105263157894736,0.0,0,0,0.0,0.0,0.0,31339.947916666668
192593,2024-03-12,경기동부,0.0184210526315789,0.0,0,0,0.0,0.0,0.0,6935.285714285715
192632,2024-03-12,경기북서부,0.0210526315789473,0.0,0,0,0.0,0.0,0.0,15728.744186046511
192643,2024-03-12,경기중부,0.1263157894736842,0.0,0,0,0.0,0.0,0.0,25759.941176470587
192656,2024-03-12,인천,0.0649122807017544,0.0,0,0,0.0,0.0,0.0,16178.5
192670,2024-03-12,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14147.117647058823
193144,2024-03-13,서울,0.0,0.0,0,0,0.0,0.0,0.0,32185.015625
193150,2024-03-13,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,16346.872093023256
193185,2024-03-13,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,26523.352941176472
193187,2024-03-13,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7240.190476190476
193219,2024-03-13,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14784.529411764706
193258,2024-03-13,인천,0.0,0.0,0,0,0.0,0.0,0.0,16715.566666666666
193733,2024-03-14,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,27127.235294117647
193740,2024-03-14,서울,0.0,0.0,0,0,0.0,0.0,0.0,32521.502604166668
193751,2024-03-14,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7342.857142857143
193820,2024-03-14,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,16401.232558139534
194085,2024-03-14,인천,0.0,0.0,0,0,0.0,0.0,0.0,16853.233333333334
194099,2024-03-14,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14747.941176470587
194322,2024-03-15,서울,0.0,0.0,0,0,0.0,0.0,0.0,33332.010416666664
194331,2024-03-15,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,27277.019607843136
194351,2024-03-15,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,15804.488372093023
194427,2024-03-15,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7687.0
194666,2024-03-15,인천,0.0,0.0,0,0,0.0,0.0,0.0,17392.766666666666
194737,2024-03-15,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,15105.29411764706
194911,2024-03-16,서울,0.0,0.0,0,0,0.0,0.0,0.0,24829.630208333332
194954,2024-03-16,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,6200.666666666667
194989,2024-03-16,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,12841.850574712644
195024,2024-03-16,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,20489.37254901961
195048,2024-03-16,인천,0.0,0.0,0,0,0.0,0.0,0.0,14387.866666666667
195062,2024-03-16,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,12095.117647058823
195501,2024-03-17,서울,0.0052631578947368,0.0,0,1,1.0,1.0,0.0,18184.627604166668
195561,2024-03-17,경기북서부,0.0078947368421052,0.0,0,0,0.0,0.0,0.0,9428.850574712644
195672,2024-03-17,경기동부,0.0026315789473684,0.0,0,0,1.0,1.0,0.0,4533.380952380952
195765,2024-03-17,경기중부,0.0263157894736842,0.0,0,0,1.0,1.0,0.0,14925.823529411764
195843,2024-03-17,경기남부,0.0,0.0,0,0,1.0,1.0,0.0,9352.823529411764
195917,2024-03-17,인천,0.0017543859649122,0.0,0,1,2.0,2.0,0.0,10853.366666666667
196091,2024-03-18,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7087.952380952381
196094,2024-03-18,서울,0.0,0.0,0,0,0.0,0.0,0.0,31262.604166666668
196099,2024-03-18,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,15877.546511627907
196368,2024-03-18,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,25769.450980392157
196446,2024-03-18,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14485.29411764706
196519,2024-03-18,인천,0.0,0.0,0,0,0.0,0.0,0.0,16331.333333333334
196680,2024-03-19,서울,0.0105263157894736,0.0,0,0,0.0,0.0,0.0,31629.018229166668
196727,2024-03-19,경기북서부,0.0184210526315789,0.0,0,0,0.0,0.0,0.0,15765.906976744185
196819,2024-03-19,인천,0.0,0.0,0,0,0.0,0.0,0.0,16143.533333333333
196897,2024-03-19,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14490.588235294117
196898,2024-03-19,경기중부,0.0999999999999999,0.0,0,0,0.0,0.0,0.0,26365.41176470588
196930,2024-03-19,경기동부,0.1263157894736842,0.0,0,0,0.0,0.0,0.0,7083.333333333333
197269,2024-03-20,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,26271.607843137255
197272,2024-03-20,서울,0.0,0.0,0,0,0.0,0.0,0.0,32064.346354166668
197283,2024-03-20,경기동부,0.0026315789473684,0.0,0,0,0.0,0.0,0.0,7332.476190476191
197351,2024-03-20,경기북서부,0.0078947368421052,0.0,0,0,0.0,0.0,0.0,16047.348837209302
197639,2024-03-20,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14562.058823529413
197662,2024-03-20,인천,0.0,0.0,0,0,0.0,0.0,0.0,16535.033333333333
197858,2024-03-21,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,16312.127906976744
197859,2024-03-21,서울,0.0,0.0,0,0,0.0,0.0,0.0,32848.278645833336
197866,2024-03-21,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7266.571428571428
197959,2024-03-21,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,26548.43137254902
198038,2024-03-21,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14617.470588235294
198111,2024-03-21,인천,0.0,0.0,0,0,0.0,0.0,0.0,16816.533333333333
198447,2024-03-22,서울,0.2578947368421052,0.0,0,0,0.0,0.0,0.0,32960.822916666664
198451,2024-03-22,경기중부,0.1105263157894737,0.0,0,0,0.0,0.0,0.0,26880.86274509804
198497,2024-03-22,경기동부,0.1947368421052631,0.0,0,0,0.0,0.0,0.0,7335.190476190476
198616,2024-03-22,경기북서부,0.3815789473684211,0.0,0,0,0.0,0.0,0.0,16070.488372093023
198637,2024-03-22,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14824.176470588236
198732,2024-03-22,인천,0.0122807017543859,0.0,0,0,0.0,0.0,0.0,16822.833333333332
199036,2024-03-23,서울,0.0263157894736842,0.0,0,0,0.0,0.0,0.0,24543.330729166668
199075,2024-03-23,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,20208.43137254902
199077,2024-03-23,경기동부,0.0289473684210526,0.0,0,0,0.0,0.0,0.0,6161.047619047619
199109,2024-03-23,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,11991.529411764706
199119,2024-03-23,경기북서부,0.1157894736842105,0.0,0,0,0.0,0.0,0.0,12757.689655172413
199183,2024-03-23,인천,0.0,0.0,0,0,0.0,0.0,0.0,14318.866666666667
199626,2024-03-24,서울,0.0,0.0,0,0,0.0,0.0,0.0,18215.7421875
199662,2024-03-24,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,4928.333333333333
199684,2024-03-24,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,9752.413793103447
199731,2024-03-24,인천,0.0,0.0,0,0,0.0,0.0,0.0,11286.666666666666
199773,2024-03-24,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,16159.0
199803,2024-03-24,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,9627.588235294117
200216,2024-03-25,서울,0.2105263157894736,0.0,0,0,0.0,0.0,0.0,30895.908854166668
200220,2024-03-25,경기북서부,0.1078947368421052,0.0,0,0,0.0,0.0,0.0,15475.348837209302
200246,2024-03-25,경기중부,0.1789473684210526,0.0,0,0,0.0,0.0,0.0,25249.450980392157
200270,2024-03-25,인천,0.1684210526315789,0.0,0,0,0.0,0.0,0.0,16016.833333333334
200284,2024-03-25,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14226.470588235294
200471,2024-03-25,경기동부,0.2236842105263158,0.0,0,0,0.0,0.0,0.0,7027.666666666667
200805,2024-03-26,서울,0.4473684210526316,0.0,0,0,0.0,0.0,0.0,31797.268229166668
200817,2024-03-26,경기중부,0.5736842105263158,0.0,0,0,0.0,0.0,0.0,25875.274509803923
200819,2024-03-26,경기북서부,0.4789473684210526,0.0157894736842105,0,0,0.0,0.0,0.0,15762.232558139534
200860,2024-03-26,인천,0.4140350877192982,0.0,0,0,0.0,0.0,0.0,16312.766666666666
200874,2024-03-26,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14214.64705882353
201086,2024-03-26,경기동부,0.5026315789473684,0.0,0,0,0.0,0.0,0.0,6940.333333333333
201394,2024-03-27,서울,0.0,0.0,0,0,0.0,0.0,0.0,32810.153645833336
201396,2024-03-27,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7342.571428571428
201401,2024-03-27,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,16456.5
201436,2024-03-27,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,26813.745098039217
201460,2024-03-27,인천,0.0,0.0,0,0,0.0,0.0,0.0,17123.166666666668
201474,2024-03-27,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14793.35294117647
201983,2024-03-28,경기북서부,0.1026315789473684,0.0,0,0,0.0,0.0,0.0,15882.639534883721
201991,2024-03-28,서울,0.1,0.0,0,1,0.0,0.0,0.0,34962.559895833336
202007,2024-03-28,경기중부,0.1157894736842105,0.0,0,0,0.0,0.0,0.0,26117.392156862745
202102,2024-03-28,경기동부,0.1868421052631579,0.0,0,0,0.0,0.0,0.0,6989.523809523809
202347,2024-03-28,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14026.117647058823
202405,2024-03-28,인천,0.1649122807017544,0.0,0,1,0.0,0.0,0.0,16395.833333333332
202572,2024-03-29,서울,0.0736842105263157,0.0,0,1,2.0,2.0,0.0,33208.109375
202576,2024-03-29,경기북서부,0.1,0.0,0,1,0.0,0.0,0.0,15906.988372093023
202597,2024-03-29,인천,0.2087719298245614,0.0,0,1,2.0,2.0,0.0,16926.366666666665
202832,2024-03-29,경기남부,0.0,0.0,0,1,2.0,2.0,0.0,14575.941176470587
202833,2024-03-29,경기중부,0.0999999999999999,0.0,0,1,2.0,2.0,0.0,26889.901960784315
202898,2024-03-29,경기동부,0.0763157894736842,0.0,0,1,2.0,2.0,0.0,7302.523809523809
203161,2024-03-30,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,20054.803921568626
203166,2024-03-30,서울,0.0,0.0,0,1,0.0,0.0,0.0,24661.671875
203177,2024-03-30,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,11783.29411764706
203192,2024-03-30,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,12535.045977011494
203215,2024-03-30,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,6301.333333333333
203525,2024-03-30,인천,0.0,0.0,0,0,0.0,0.0,0.0,14928.866666666667
203751,2024-03-31,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,15333.607843137255
203752,2024-03-31,서울,0.0,0.0,0,0,0.0,0.0,0.0,18502.364583333332
203765,2024-03-31,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,9779.16091954023
203783,2024-03-31,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,4841.0952380952385
204139,2024-03-31,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,9623.70588235294
204213,2024-03-31,인천,0.0,0.0,0,0,0.0,0.0,0.0,11708.466666666667
